2	e	10	205	101	178	1,859225885	94,9210198	133	158	431	163	1,554019378	298,0419434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46,708	17,2626765	-0,174672199	10,48528137	8,914900169	164,708	0,853502582	0,948728648	0,703734023	0,838888564	Infinity	1,105422819	1,021542994	1,64637227	0,607396042	159	139	24,384	10,29563014	1,063697822	4	5,14781507	47,384	0,761361567	1,001455565	0,5691621	0,754428327	Infinity	1,230753247	1,042569201	2,573907535	0,388514345	144	151	65,112	27,20294102	1,272297395	12,48528137	13,60147051	283,112	0,794190816	0,839162505	0,487120803	0,697940401	Infinity	1,054420857	1,019641876	2,178800798	0,458968071	167	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92454	1007	8009	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	213	2,816901408	394	177	2,225988701
2	e	11	192	104	176	1,741171437	94,36630755	140	161	482	143	1,623379388	342,4733566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116,296	54,3783045	1,008298396	16,97056275	27,18915225	703,296	1,247819004	0,65345917	0,302828637	0,55029868	Infinity	1,052838323	1,017762717	3,204272322	0,312083337	343	119	133,096	46,22769733	0,678119308	10,48528137	23,11384866	409,096	0,855024303	0,290205133	0,243742258	0,493702601	Infinity	0,806895464	0,78638922	4,408818006	0,226818163	167	148	46,48	19,41648784	1,3633001	8,485281374	9,708243919	144,48	0,846122514	0,840398673	0,487951325	0,698535128	Infinity	1,107126437	1,02978167	2,288255036	0,437014224	183	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87935	1105	8482	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	204	2,941176471	449	172	2,610465116
2	e	9	221	99	174	2,052063258	101,5332458	161	143	498	134	1,597496212	337,1201566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107,6	52,69724851	0,988056833	11,3137085	26,34862425	478,6	1,286285263	0,519467062	0,219435523	0,468439455	Infinity	1,076715411	1,021657362	4,657822721	0,214692585	372	112	133,068	51,623638	1,193887056	27,65685425	25,811819	1080,068	0,861147494	0,766502727	0,516016994	0,718343228	Infinity	0,998675913	0,957440318	1,866576637	0,535740125	194	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92615	1183	8370	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	221	2,714932127	458	193	2,373056995
2	e	9	208	77	167	2,113375651	79,40403012	135	136	478	124	1,605767486	343,2098483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109,46	54,4885309	0,824339506	8,485281374	27,24426545	394,46	1,318524132	0,413715647	0,169162031	0,411293121	Infinity	1,100306834	1,023837277	6,42153495	0,155726008	348	93	50,956	22,8035085	0,661043169	7,656854249	11,40175425	143,956	0,94143192	0,696705079	0,352481677	0,593701673	Infinity	1,147059761	1,026591735	2,978182392	0,335775271	155	113	90,9	35,6931366	1,373400767	22	17,8465683	622,9	0,861727487	0,947328119	0,622528189	0,789004556	Infinity	1,050421585	1,018436248	1,6224153	0,616364996	165	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91339	1160	7994	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	209	2,870813397	445	178	2,5
2	e	10	209	120	169	1,91956733	117,0469991	156	151	519	132	1,623090204	363,4969051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113,424	49,04079934	1,281292655	22	24,52039967	821,424	0,857583325	0,802356423	0,434872981	0,659448998	Infinity	1,049072797	1,019112276	2,229127243	0,448606065	201	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83194	1144	8357	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	213	2,816901408	477	185	2,578378378
2	e	10	234	84	149	2,425266822	112,6987134	114	168	445	159	1,597979961	331,1223339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110,736	55	0,927295218	10,48528137	27,5	462,736	1,151180851	0,474204301	0,19476819	0,441325492	Infinity	1,105701314	1,029898395	5,24544817	0,19064148	311	142	54,748	23,02172887	0,970746113	10,48528137	11,51086443	219,748	0,742306453	0,921294075	0,527909139	0,72657356	Infinity	1,093273632	1,035083561	2,195623374	0,455451519	138	149	80,18	35,73513677	1,257895099	15,65685425	17,86756839	411,18	0,652341496	0,803729192	0,409969175	0,640288353	Infinity	1,061109677	1,028989322	2,282395697	0,438136122	142	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95512	1068	8141	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	223	2,69058296	414	189	2,19047619
2	e	8	192	125	183	1,647568218	117,3456433	190	151	505	125	1,65314933	316,0711945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34,156	17,49285568	1,030376827	2	8,746427842	38,156	1,282751177	0,41099704	0,158763817	0,398451775	Infinity	1,413185185	1,044535345	8,746427842	0,11433239	377	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84713	1112	7643	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	209	2,870813397	479	184	2,60326087
2	e	9	196	94	132	2,216177133	106,400188	140	125	476	120	1,585676181	336,0372003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88,284	43,829214	1,09694499	5,656854249	21,914607	241,284	1,321225605	0,389022198	0,159923129	0,399903899	Infinity	1,101753425	1,015285627	7,747983609	0,129065838	353	91	41,248	19,84943324	0,714090699	4	9,924716621	87,248	1,041176413	0,644405967	0,281948233	0,530987978	Infinity	1,20342069	1,045742523	4,96235831	0,201517089	166	98	123,944	43,8634244	1,147942401	30,82842712	22,2951523	1106,944	0,953175538	0,905491752	0,732538916	0,855884873	Infinity	1,017411765	1,012118357	1,422823948	0,702827642	171	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80427	1091	8117	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	190	3,157894737	441	161	2,739130435
2	e	9	203	93	168	1,965587446	91	144	152	474	141	1,604117323	330,1832824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86,78	42,54409477	1,054565656	8,485281374	21,27204739	283,78	1,250697463	0,473535297	0,199624264	0,446793312	Infinity	1,091461538	1,017793449	5,013869652	0,199446749	353	118	55,532	22,20360331	0,945311287	11,3137085	11,11711643	246,532	0,904676867	1,00460777	0,636702417	0,797936349	Infinity	1,1206	1,04185666	1,962539809	0,509543804	171	134	52,068	19,84943324	0,856705628	10,82842712	10,16879937	192,068	0,88122047	0,890272761	0,620681657	0,787833521	Infinity	1,088203966	1,032216165	1,833085545	0,545528277	181	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89953	1127	7925	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	204	2,941176471	429	176	2,4375
2	e	9	229	87	149	2,368852042	111,7318218	122	170	466	174	1,559168944	344,023255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67,984	34,20526275	0,909753158	2,828427125	17,10263138	123,984	1,194616185	0,337102583	0,134924215	0,367320317	Infinity	1,23984	1,026084492	12,09338662	0,082689823	345	136	86,124	39,62322551	0,821097276	10,48528137	19,81161276	354,124	0,776808742	0,599952463	0,287187695	0,535898959	Infinity	1,07310303	1,030493162	3,778937741	0,26462463	147	149	115,804	45,31004304	1,186191612	27,45584412	22,76018207	987,804	0,727804149	0,925621691	0,612621099	0,782701155	Infinity	1,050855319	1,028270408	1,650287743	0,605954934	158	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94044	1105	8508	0	0	1	1	0,785398163	1,414213562	0	0	0	0	0	0	0	0	0	0	0	0	600	224	2,678571429	417	188	2,218085106
